driver_trip,Move_Up_this_percent,Move_to_this_percentile
1242_84,0,90.0
1242_105,0,90.0
1242_107,0,90.0
1242_112,0,90.0
1242_137,0,90.0
1242_147,0,90.0
1242_152,0,90.0
1243_158,0,50.0
1244_10,0,50.0
1244_27,0,50.0
1245_26,0,60.0
1245_131,0,60.0
1245_133,0,60.0
1245_138,0,60.0
1245_186,0,60.0
1246_106,0,82.0
1246_119,0,82.0
1246_120,0,82.0
1246_145,0,82.0
1246_150,0,82.0
1246_157,0,82.0
1246_160,0,82.0
1246_193,0,82.0
1247_31,0,82.0
1247_74,0,82.0
1247_134,0,82.0
1247_152,0,82.0
1247_164,0,82.0
1247_186,0,82.0
1247_196,0,82.0
125_2,0,82.0
125_27,0,82.0
125_51,0,82.0
125_90,0,82.0
125_152,0,82.0
125_176,0,82.0
1250_35,0,60.0
1250_73,0,60.0
1250_75,0,60.0
1250_120,0,60.0
1250_181,0,60.0
1251_108,0,60.0
1251_135,0,60.0
1251_176,0,60.0
1251_184,0,60.0
1252_26,0,60.0
1252_85,0,60.0
1252_143,0,60.0
1252_165,0,60.0
1253_36,0,60.0
1253_58,0,60.0
1253_192,0,60.0
1255_23,0,90.0
1255_27,0,90.0
1255_29,0,90.0
1255_34,0,90.0
1255_44,0,90.0
1255_46,0,90.0
1255_50,0,90.0
1255_55,0,90.0
1255_57,0,90.0
1255_70,0,90.0
1255_71,0,90.0
1255_84,0,90.0
1255_87,0,90.0
1255_102,0,90.0
1255_110,0,90.0
1255_116,0,90.0
1255_121,0,90.0
1255_125,0,90.0
1255_130,0,90.0
1255_165,0,90.0
1255_166,0,90.0
1255_170,0,90.0
1255_173,0,90.0
1255_174,0,90.0
1255_181,0,90.0
1255_187,0,90.0
1255_191,0,90.0
1255_193,0,90.0
1255_196,0,90.0
1256_29,0,50.0
1256_141,0,50.0
1257_25,0,90.0
1257_31,0,90.0
1257_36,0,90.0
1257_37,0,90.0
1257_52,0,90.0
1257_83,0,90.0
1257_97,0,90.0
1257_119,0,90.0
1257_133,0,90.0
1257_144,0,90.0
1257_183,0,90.0
1257_184,0,90.0
1258_61,0,50.0
1258_113,0,50.0
1259_13,0,82.0
1259_40,0,82.0
1259_80,0,82.0
1259_101,0,82.0
1259_148,0,82.0
1259_177,0,82.0
1259_195,0,82.0
126_39,0,60.0
126_108,0,60.0
126_167,0,60.0
1260_2,0,82.0
1260_24,0,82.0
1260_68,0,82.0
1260_113,0,82.0
1260_141,0,82.0
1260_149,0,82.0
1260_160,0,82.0
1261_43,0,82.0
1261_78,0,82.0
1261_116,0,82.0
1261_150,0,82.0
1261_158,0,82.0
1261_178,0,82.0
1261_183,0,82.0
1262_50,0,60.0
1262_95,0,60.0
1262_149,0,60.0
1263_2,0,82.0
1263_28,0,82.0
1263_100,0,82.0
1263_135,0,82.0
1263_145,0,82.0
1263_184,0,82.0
1264_43,0,60.0
1264_136,0,60.0
1264_189,0,60.0
1265_161,0,50.0
1266_55,0,60.0
1266_78,0,60.0
1266_93,0,60.0
1267_25,0,90.0
1267_37,0,90.0
1267_60,0,90.0
1267_70,0,90.0
1267_88,0,90.0
1267_153,0,90.0
1267_160,0,90.0
1267_172,0,90.0
1267_175,0,90.0
1267_195,0,90.0
1267_198,0,90.0
1268_6,0,60.0
1268_58,0,60.0
1268_60,0,60.0
1268_90,0,60.0
1268_94,0,60.0
127_18,0,50.0
127_60,0,50.0
1270_97,0,60.0
1270_100,0,60.0
1270_177,0,60.0
1271_10,0,60.0
1271_72,0,60.0
1271_94,0,60.0
1271_172,0,60.0
1271_185,0,60.0
1272_44,0,82.0
1272_114,0,82.0
1272_163,0,82.0
1272_175,0,82.0
1272_182,0,82.0
1272_187,0,82.0
1273_200,0,50.0
1274_17,0,82.0
1274_114,0,82.0
1274_155,0,82.0
1274_172,0,82.0
1274_180,0,82.0
1274_185,0,82.0
1275_26,0,82.0
1275_60,0,82.0
1275_120,0,82.0
1275_126,0,82.0
1275_133,0,82.0
1275_142,0,82.0
1275_154,0,82.0
1275_179,0,82.0
1276_32,0,82.0
1276_44,0,82.0
1276_48,0,82.0
1276_52,0,82.0
1276_65,0,82.0
1276_136,0,82.0
1277_31,0,50.0
1277_121,0,50.0
1278_13,0,82.0
1278_19,0,82.0
1278_26,0,82.0
1278_57,0,82.0
1278_115,0,82.0
1278_164,0,82.0
1279_36,0,90.0
1279_41,0,90.0
1279_52,0,90.0
1279_74,0,90.0
1279_76,0,90.0
1279_95,0,90.0
1279_100,0,90.0
1279_108,0,90.0
1279_119,0,90.0
1279_142,0,90.0
1279_149,0,90.0
1279_161,0,90.0
1279_180,0,90.0
1279_195,0,90.0
128_29,0,82.0
128_30,0,82.0
128_36,0,82.0
128_38,0,82.0
128_122,0,82.0
128_158,0,82.0
128_195,0,82.0
1281_13,0,90.0
1281_21,0,90.0
1281_22,0,90.0
1281_24,0,90.0
1281_33,0,90.0
1281_58,0,90.0
1281_60,0,90.0
1281_68,0,90.0
1281_92,0,90.0
1281_99,0,90.0
1281_105,0,90.0
1281_108,0,90.0
1281_109,0,90.0
1281_116,0,90.0
1281_133,0,90.0
1281_140,0,90.0
1281_144,0,90.0
1281_149,0,90.0
1281_158,0,90.0
1281_170,0,90.0
1281_197,0,90.0
1282_1,0,60.0
1282_49,0,60.0
1282_84,0,60.0
1283_18,0,82.0
1283_24,0,82.0
1283_37,0,82.0
1283_53,0,82.0
1283_76,0,82.0
1283_95,0,82.0
1283_104,0,82.0
1283_159,0,82.0
1283_190,0,82.0
1285_58,0,50.0
1285_162,0,50.0
1286_17,0,90.0
1286_42,0,90.0
1286_50,0,90.0
1286_74,0,90.0
1286_82,0,90.0
1286_91,0,90.0
1286_102,0,90.0
1286_107,0,90.0
1286_130,0,90.0
1286_134,0,90.0
1286_164,0,90.0
1286_173,0,90.0
1286_177,0,90.0
1286_179,0,90.0
1286_186,0,90.0
1287_173,0,50.0
1288_57,0,82.0
1288_84,0,82.0
1288_92,0,82.0
1288_156,0,82.0
1288_181,0,82.0
1288_182,0,82.0
1290_86,0,82.0
1290_101,0,82.0
1290_122,0,82.0
1290_160,0,82.0
1290_161,0,82.0
1290_168,0,82.0
1292_27,0,50.0
1292_59,0,50.0
1294_7,0,90.0
1294_36,0,90.0
1294_66,0,90.0
1294_73,0,90.0
1294_80,0,90.0
1294_95,0,90.0
1294_134,0,90.0
1294_148,0,90.0
1294_158,0,90.0
1294_182,0,90.0
1294_186,0,90.0
1295_19,0,60.0
1295_66,0,60.0
1295_81,0,60.0
1296_21,0,82.0
1296_39,0,82.0
1296_92,0,82.0
1296_115,0,82.0
1296_163,0,82.0
1296_168,0,82.0
1296_195,0,82.0
1297_33,0,60.0
1297_134,0,60.0
1297_141,0,60.0
1297_152,0,60.0
1298_155,0,50.0
13_9,0,60.0
13_13,0,60.0
13_50,0,60.0
13_53,0,60.0
13_104,0,60.0
130_110,0,60.0
130_120,0,60.0
130_197,0,60.0
1300_27,0,82.0
1300_40,0,82.0
1300_128,0,82.0
1300_135,0,82.0
1300_149,0,82.0
1300_162,0,82.0
1300_193,0,82.0
1301_34,0,90.0
1301_53,0,90.0
1301_72,0,90.0
1301_112,0,90.0
1301_134,0,90.0
1301_137,0,90.0
1301_139,0,90.0
1301_142,0,90.0
1301_144,0,90.0
1301_151,0,90.0
1301_157,0,90.0
1301_158,0,90.0
1301_173,0,90.0
1301_176,0,90.0
1302_21,0,82.0
1302_47,0,82.0
1302_90,0,82.0
1302_91,0,82.0
1302_110,0,82.0
1302_175,0,82.0
1302_182,0,82.0
1303_55,0,60.0
1303_98,0,60.0
1303_119,0,60.0
1304_2,0,60.0
1304_47,0,60.0
1304_72,0,60.0
1304_81,0,60.0
1305_28,0,60.0
1305_139,0,60.0
1305_151,0,60.0
1306_10,0,82.0
1306_40,0,82.0
1306_76,0,82.0
1306_81,0,82.0
1306_119,0,82.0
1306_165,0,82.0
1306_182,0,82.0
1306_183,0,82.0
1307_11,0,60.0
1307_98,0,60.0
1307_163,0,60.0
1308_7,0,82.0
1308_22,0,82.0
1308_49,0,82.0
1308_73,0,82.0
1308_97,0,82.0
1308_146,0,82.0
1308_160,0,82.0
1308_162,0,82.0
1309_55,0,60.0
1309_90,0,60.0
1309_124,0,60.0
1310_84,0,60.0
1310_106,0,60.0
1310_112,0,60.0
1310_114,0,60.0
1310_193,0,60.0
1311_25,0,60.0
1311_42,0,60.0
1311_92,0,60.0
1311_174,0,60.0
1311_188,0,60.0
1312_27,0,82.0
1312_34,0,82.0
1312_56,0,82.0
1312_67,0,82.0
1312_99,0,82.0
1312_187,0,82.0
1315_7,0,82.0
1315_18,0,82.0
1315_65,0,82.0
1315_81,0,82.0
1315_104,0,82.0
1315_156,0,82.0
1315_168,0,82.0
1316_84,0,50.0
1316_170,0,50.0
1318_4,0,82.0
1318_5,0,82.0
1318_14,0,82.0
1318_89,0,82.0
1318_142,0,82.0
1318_150,0,82.0
1318_162,0,82.0
1318_198,0,82.0
1319_65,0,60.0
1319_74,0,60.0
1319_79,0,60.0
1319_86,0,60.0
1319_151,0,60.0
132_36,0,60.0
132_144,0,60.0
132_155,0,60.0
1321_181,0,50.0
1323_34,0,90.0
1323_48,0,90.0
1323_50,0,90.0
1323_52,0,90.0
1323_61,0,90.0
1323_69,0,90.0
1323_71,0,90.0
1323_93,0,90.0
1323_112,0,90.0
1323_118,0,90.0
1323_119,0,90.0
1323_121,0,90.0
1323_122,0,90.0
1323_126,0,90.0
1323_131,0,90.0
1323_136,0,90.0
1323_138,0,90.0
1323_144,0,90.0
1323_151,0,90.0
1323_152,0,90.0
1323_157,0,90.0
1323_160,0,90.0
1323_166,0,90.0
1323_172,0,90.0
1323_186,0,90.0
1323_187,0,90.0
1323_192,0,90.0
1323_198,0,90.0
1324_4,0,60.0
1324_107,0,60.0
1324_112,0,60.0
1324_178,0,60.0
1325_25,0,60.0
1325_42,0,60.0
1325_106,0,60.0
1325_175,0,60.0
1326_99,0,60.0
1326_106,0,60.0
1326_170,0,60.0
1327_121,0,50.0
1327_161,0,50.0
1328_5,0,82.0
1328_30,0,82.0
1328_31,0,82.0
1328_100,0,82.0
1328_113,0,82.0
1328_189,0,82.0
1329_6,0,50.0
133_14,0,82.0
133_88,0,82.0
133_102,0,82.0
133_125,0,82.0
133_170,0,82.0
133_174,0,82.0
133_186,0,82.0
133_192,0,82.0
133_196,0,82.0
1330_43,0,60.0
1330_126,0,60.0
1330_130,0,60.0
1330_156,0,60.0
1330_200,0,60.0
1331_51,0,60.0
1331_64,0,60.0
1331_129,0,60.0
1331_137,0,60.0
1331_180,0,60.0
1332_1,0,90.0
1332_8,0,90.0
1332_28,0,90.0
1332_53,0,90.0
1332_94,0,90.0
1332_95,0,90.0
1332_128,0,90.0
1332_136,0,90.0
1332_156,0,90.0
1332_178,0,90.0
1333_10,0,82.0
1333_21,0,82.0
1333_39,0,82.0
1333_43,0,82.0
1333_115,0,82.0
1333_118,0,82.0
1333_119,0,82.0
1333_135,0,82.0
1333_150,0,82.0
1334_17,0,82.0
1334_53,0,82.0
1334_54,0,82.0
1334_82,0,82.0
1334_121,0,82.0
1334_164,0,82.0
1337_129,0,50.0
1338_27,0,90.0
1338_35,0,90.0
1338_41,0,90.0
1338_55,0,90.0
1338_57,0,90.0
1338_62,0,90.0
1338_78,0,90.0
1338_79,0,90.0
1338_99,0,90.0
1338_107,0,90.0
1338_147,0,90.0
1338_188,0,90.0
1339_16,0,60.0
1339_40,0,60.0
1339_79,0,60.0
1339_91,0,60.0
1339_169,0,60.0
134_6,0,90.0
134_9,0,90.0
134_12,0,90.0
134_33,0,90.0
134_37,0,90.0
134_79,0,90.0
134_84,0,90.0
134_89,0,90.0
134_104,0,90.0
134_109,0,90.0
134_147,0,90.0
134_190,0,90.0
134_200,0,90.0
1340_31,0,50.0
1340_57,0,50.0
1341_27,0,90.0
1341_45,0,90.0
1341_68,0,90.0
1341_77,0,90.0
1341_78,0,90.0
1341_81,0,90.0
1341_99,0,90.0
1341_127,0,90.0
1341_168,0,90.0
1341_171,0,90.0
1341_185,0,90.0
1341_190,0,90.0
1341_194,0,90.0
1341_198,0,90.0
1341_200,0,90.0
1342_17,0,50.0
1343_6,0,82.0
1343_25,0,82.0
1343_38,0,82.0
1343_44,0,82.0
1343_105,0,82.0
1343_116,0,82.0
1343_118,0,82.0
1343_136,0,82.0
1344_54,0,50.0
1344_68,0,50.0
1345_26,0,60.0
1345_171,0,60.0
1345_183,0,60.0
1346_9,0,82.0
1346_17,0,82.0
1346_67,0,82.0
1346_104,0,82.0
1346_111,0,82.0
1346_174,0,82.0
1346_180,0,82.0
1347_4,0,82.0
1347_6,0,82.0
1347_66,0,82.0
1347_103,0,82.0
1347_154,0,82.0
1347_158,0,82.0
1347_169,0,82.0
1347_193,0,82.0
1348_52,0,60.0
1348_67,0,60.0
1348_123,0,60.0
1348_148,0,60.0
1349_4,0,82.0
1349_19,0,82.0
1349_44,0,82.0
1349_51,0,82.0
1349_63,0,82.0
1349_92,0,82.0
1349_193,0,82.0
135_27,0,60.0
135_39,0,60.0
135_111,0,60.0
135_170,0,60.0
1350_25,0,50.0
1351_35,0,82.0
1351_72,0,82.0
1351_92,0,82.0
1351_107,0,82.0
1351_139,0,82.0
1351_141,0,82.0
1351_163,0,82.0
1352_9,0,60.0
1352_127,0,60.0
1352_144,0,60.0
1352_146,0,60.0
1353_127,0,60.0
1353_128,0,60.0
1353_147,0,60.0
1353_172,0,60.0
1354_176,0,50.0
1355_27,0,50.0
1355_41,0,50.0
1356_183,0,50.0
1357_78,0,50.0
1358_13,0,50.0
1359_45,0,82.0
1359_56,0,82.0
1359_108,0,82.0
1359_111,0,82.0
1359_143,0,82.0
1359_145,0,82.0
1359_150,0,82.0
1359_160,0,82.0
1359_200,0,82.0
136_116,0,50.0
136_118,0,50.0
1360_30,0,60.0
1360_84,0,60.0
1360_138,0,60.0
1360_186,0,60.0
1360_195,0,60.0
1361_2,0,90.0
1361_17,0,90.0
1361_48,0,90.0
1361_51,0,90.0
1361_59,0,90.0
1361_136,0,90.0
1361_151,0,90.0
1361_164,0,90.0
1361_166,0,90.0
1361_172,0,90.0
1362_20,0,60.0
1362_102,0,60.0
1362_127,0,60.0
1363_5,0,50.0
1363_138,0,50.0
1364_2,0,60.0
1364_19,0,60.0
1364_29,0,60.0
1365_14,0,50.0
1365_88,0,50.0
1366_13,0,90.0
1366_48,0,90.0
1366_76,0,90.0
1366_88,0,90.0
1366_91,0,90.0
1366_112,0,90.0
1366_136,0,90.0
1366_159,0,90.0
1366_182,0,90.0
1366_186,0,90.0
1366_197,0,90.0
1367_2,0,90.0
1367_8,0,90.0
1367_20,0,90.0
1367_21,0,90.0
1367_24,0,90.0
1367_27,0,90.0
1367_33,0,90.0
1367_39,0,90.0
1367_43,0,90.0
1367_54,0,90.0
1367_56,0,90.0
1367_57,0,90.0
1367_67,0,90.0
1367_70,0,90.0
1367_79,0,90.0
1367_81,0,90.0
1367_82,0,90.0
1367_85,0,90.0
1367_96,0,90.0
1367_103,0,90.0
1367_107,0,90.0
1367_113,0,90.0
1367_117,0,90.0
1367_122,0,90.0
1367_130,0,90.0
1367_140,0,90.0
1367_145,0,90.0
1367_149,0,90.0
1367_163,0,90.0
1367_185,0,90.0
1367_189,0,90.0
1367_196,0,90.0
1368_12,0,90.0
1368_15,0,90.0
1368_18,0,90.0
1368_25,0,90.0
1368_28,0,90.0
1368_30,0,90.0
1368_33,0,90.0
1368_37,0,90.0
1368_45,0,90.0
1368_54,0,90.0
1368_57,0,90.0
1368_61,0,90.0
1368_63,0,90.0
1368_70,0,90.0
1368_75,0,90.0
1368_76,0,90.0
1368_79,0,90.0
1368_89,0,90.0
1368_92,0,90.0
1368_93,0,90.0
1368_121,0,90.0
1368_122,0,90.0
1368_132,0,90.0
1368_136,0,90.0
1368_155,0,90.0
1368_161,0,90.0
1368_172,0,90.0
1368_181,0,90.0
1368_190,0,90.0
1369_179,0,50.0
137_15,0,90.0
137_33,0,90.0
137_67,0,90.0
137_75,0,90.0
137_82,0,90.0
137_99,0,90.0
137_113,0,90.0
137_134,0,90.0
137_141,0,90.0
137_147,0,90.0
137_148,0,90.0
137_173,0,90.0
137_182,0,90.0
1370_5,0,60.0
1370_64,0,60.0
1370_93,0,60.0
1370_179,0,60.0
1371_60,0,60.0
1371_105,0,60.0
1371_111,0,60.0
1371_137,0,60.0
1371_167,0,60.0
1374_5,0,90.0
1374_25,0,90.0
1374_32,0,90.0
1374_33,0,90.0
1374_39,0,90.0
1374_50,0,90.0
1374_58,0,90.0
1374_93,0,90.0
1374_102,0,90.0
1374_124,0,90.0
1374_130,0,90.0
1374_132,0,90.0
1374_133,0,90.0
1374_144,0,90.0
1374_153,0,90.0
1374_169,0,90.0
1374_182,0,90.0
1374_189,0,90.0
1375_103,0,60.0
1375_140,0,60.0
1375_147,0,60.0
1376_107,0,60.0
1376_135,0,60.0
1376_139,0,60.0
1376_145,0,60.0
1376_177,0,60.0
1377_9,0,90.0
1377_13,0,90.0
1377_16,0,90.0
1377_46,0,90.0
1377_123,0,90.0
1377_127,0,90.0
1377_134,0,90.0
1377_159,0,90.0
1377_194,0,90.0
1377_198,0,90.0
1378_12,0,90.0
1378_22,0,90.0
1378_34,0,90.0
1378_35,0,90.0
1378_54,0,90.0
1378_69,0,90.0
1378_74,0,90.0
1378_81,0,90.0
1378_98,0,90.0
1378_117,0,90.0
1378_156,0,90.0
1378_158,0,90.0
1378_159,0,90.0
1378_175,0,90.0
1378_193,0,90.0
1379_16,0,90.0
1379_23,0,90.0
1379_24,0,90.0
1379_47,0,90.0
1379_84,0,90.0
1379_87,0,90.0
1379_102,0,90.0
1379_129,0,90.0
1379_161,0,90.0
1379_186,0,90.0
1379_197,0,90.0
138_22,0,60.0
138_86,0,60.0
138_147,0,60.0
138_176,0,60.0
1380_74,0,60.0
1380_80,0,60.0
1380_138,0,60.0
1380_199,0,60.0
1381_2,0,90.0
1381_12,0,90.0
1381_18,0,90.0
1381_47,0,90.0
1381_51,0,90.0
1381_71,0,90.0
1381_102,0,90.0
1381_111,0,90.0
1381_133,0,90.0
1381_144,0,90.0
1381_154,0,90.0
1381_158,0,90.0
1381_174,0,90.0
1381_177,0,90.0
1382_16,0,90.0
1382_26,0,90.0
1382_35,0,90.0
1382_88,0,90.0
1382_123,0,90.0
1382_131,0,90.0
1382_133,0,90.0
1382_134,0,90.0
1382_160,0,90.0
1382_188,0,90.0
1383_7,0,90.0
1383_30,0,90.0
1383_31,0,90.0
1383_41,0,90.0
1383_65,0,90.0
1383_78,0,90.0
1383_87,0,90.0
1383_89,0,90.0
1383_95,0,90.0
1383_96,0,90.0
1383_100,0,90.0
1383_101,0,90.0
1383_108,0,90.0
1383_110,0,90.0
1383_116,0,90.0
1383_139,0,90.0
1383_149,0,90.0
1383_167,0,90.0
1383_181,0,90.0
1383_184,0,90.0
1384_38,0,60.0
1384_75,0,60.0
1384_143,0,60.0
1384_144,0,60.0
1385_14,0,82.0
1385_45,0,82.0
1385_91,0,82.0
1385_142,0,82.0
1385_166,0,82.0
1385_170,0,82.0
1385_188,0,82.0
1386_25,0,60.0
1386_27,0,60.0
1386_96,0,60.0
1386_108,0,60.0
1386_142,0,60.0
1387_15,0,60.0
1387_99,0,60.0
1387_113,0,60.0
1387_116,0,60.0
1387_176,0,60.0
1388_143,0,50.0
1388_170,0,50.0
1389_10,0,82.0
1389_54,0,82.0
1389_70,0,82.0
1389_101,0,82.0
1389_113,0,82.0
1389_186,0,82.0
139_49,0,82.0
139_65,0,82.0
139_108,0,82.0
139_122,0,82.0
139_133,0,82.0
139_144,0,82.0
139_145,0,82.0
1390_156,0,50.0
1391_17,0,90.0
1391_33,0,90.0
1391_35,0,90.0
1391_42,0,90.0
1391_47,0,90.0
1391_51,0,90.0
1391_74,0,90.0
1391_83,0,90.0
1391_85,0,90.0
1391_96,0,90.0
1391_98,0,90.0
1391_107,0,90.0
1391_116,0,90.0
1391_128,0,90.0
1391_141,0,90.0
1391_150,0,90.0
1391_152,0,90.0
1391_159,0,90.0
1391_174,0,90.0
1391_179,0,90.0
1391_189,0,90.0
1391_200,0,90.0
1392_67,0,60.0
1392_125,0,60.0
1392_146,0,60.0
1393_20,0,60.0
1393_22,0,60.0
1393_25,0,60.0
1393_189,0,60.0
1393_192,0,60.0
1394_1,0,90.0
1394_12,0,90.0
1394_35,0,90.0
1394_52,0,90.0
1394_97,0,90.0
1394_121,0,90.0
1394_132,0,90.0
1394_180,0,90.0
1394_195,0,90.0
1394_196,0,90.0
1395_11,0,60.0
1395_18,0,60.0
1395_186,0,60.0
1395_195,0,60.0
1396_59,0,60.0
1396_65,0,60.0
1396_99,0,60.0
1396_154,0,60.0
1397_90,0,82.0
1397_127,0,82.0
1397_139,0,82.0
1397_152,0,82.0
1397_168,0,82.0
1397_172,0,82.0
1397_179,0,82.0
1398_4,0,82.0
1398_65,0,82.0
1398_93,0,82.0
1398_102,0,82.0
1398_119,0,82.0
1398_142,0,82.0
1399_5,0,60.0
1399_40,0,60.0
1399_126,0,60.0
1399_181,0,60.0
14_5,0,90.0
14_16,0,90.0
14_31,0,90.0
14_54,0,90.0
14_77,0,90.0
14_107,0,90.0
14_108,0,90.0
14_123,0,90.0
14_126,0,90.0
14_129,0,90.0
14_140,0,90.0
14_156,0,90.0
14_195,0,90.0
140_146,0,60.0
140_166,0,60.0
140_193,0,60.0
1400_107,0,50.0
1400_133,0,50.0
1401_29,0,82.0
1401_44,0,82.0
1401_50,0,82.0
1401_56,0,82.0
1401_98,0,82.0
1401_112,0,82.0
1401_142,0,82.0
1402_104,0,60.0
1402_109,0,60.0
1402_138,0,60.0
1402_150,0,60.0
1402_160,0,60.0
1403_9,0,60.0
1403_50,0,60.0
1403_70,0,60.0
1403_171,0,60.0
1404_14,0,60.0
1404_38,0,60.0
1404_129,0,60.0
1404_133,0,60.0
1404_173,0,60.0
1405_26,0,60.0
1405_130,0,60.0
1405_176,0,60.0
1405_191,0,60.0
1406_6,0,50.0
1406_121,0,50.0
1407_17,0,60.0
1407_175,0,60.0
1407_177,0,60.0
1408_2,0,90.0
1408_3,0,90.0
1408_15,0,90.0
1408_27,0,90.0
1408_30,0,90.0
1408_33,0,90.0
1408_34,0,90.0
1408_42,0,90.0
1408_87,0,90.0
1408_118,0,90.0
1408_122,0,90.0
1408_137,0,90.0
1408_174,0,90.0
1408_180,0,90.0
1408_193,0,90.0
141_26,0,60.0
141_86,0,60.0
141_91,0,60.0
141_165,0,60.0
141_173,0,60.0
1410_128,0,50.0
1410_162,0,50.0
1411_15,0,90.0
1411_22,0,90.0
1411_30,0,90.0
1411_56,0,90.0
1411_64,0,90.0
1411_76,0,90.0
1411_78,0,90.0
1411_81,0,90.0
1411_83,0,90.0
1411_97,0,90.0
1411_98,0,90.0
1411_101,0,90.0
1411_103,0,90.0
1411_107,0,90.0
1411_112,0,90.0
1411_116,0,90.0
1411_154,0,90.0
1411_157,0,90.0
1411_158,0,90.0
1411_162,0,90.0
1411_170,0,90.0
1411_174,0,90.0
1411_187,0,90.0
1411_193,0,90.0
1411_199,0,90.0
1411_200,0,90.0
1412_13,0,90.0
1412_16,0,90.0
1412_63,0,90.0
1412_72,0,90.0
1412_78,0,90.0
1412_112,0,90.0
1412_130,0,90.0
1412_144,0,90.0
1412_187,0,90.0
1412_196,0,90.0
1413_162,0,50.0
1413_169,0,50.0
1414_123,0,50.0
1414_198,0,50.0
1415_23,0,50.0
1415_28,0,50.0
1416_16,0,90.0
1416_20,0,90.0
1416_22,0,90.0
1416_39,0,90.0
1416_41,0,90.0
1416_42,0,90.0
1416_57,0,90.0
1416_60,0,90.0
1416_78,0,90.0
1416_79,0,90.0
1416_81,0,90.0
1416_101,0,90.0
1416_104,0,90.0
1416_118,0,90.0
1416_120,0,90.0
1416_128,0,90.0
1416_136,0,90.0
1416_141,0,90.0
1416_142,0,90.0
1416_147,0,90.0
1416_165,0,90.0
1416_170,0,90.0
1416_177,0,90.0
1416_180,0,90.0
1416_187,0,90.0
1416_188,0,90.0
1417_27,0,60.0
1417_65,0,60.0
1417_99,0,60.0
1417_151,0,60.0
1417_155,0,60.0
1418_5,0,90.0
1418_13,0,90.0
1418_20,0,90.0
1418_61,0,90.0
1418_69,0,90.0
1418_80,0,90.0
1418_89,0,90.0
1418_94,0,90.0
1418_113,0,90.0
1418_121,0,90.0
1418_143,0,90.0
1418_145,0,90.0
1418_161,0,90.0
1418_189,0,90.0
1418_196,0,90.0
1419_64,0,60.0
1419_75,0,60.0
1419_81,0,60.0
1419_188,0,60.0
1419_200,0,60.0
142_39,0,60.0
142_153,0,60.0
142_171,0,60.0
142_172,0,60.0
1420_3,0,60.0
1420_14,0,60.0
1420_45,0,60.0
1420_85,0,60.0
1420_144,0,60.0
1421_25,0,60.0
1421_41,0,60.0
1421_66,0,60.0
1422_10,0,82.0
1422_52,0,82.0
1422_81,0,82.0
1422_138,0,82.0
1422_156,0,82.0
1422_161,0,82.0
1422_177,0,82.0
1423_11,0,60.0
1423_19,0,60.0
1423_167,0,60.0
1424_46,0,60.0
1424_66,0,60.0
1424_121,0,60.0
1425_6,0,50.0
1427_2,0,60.0
1427_78,0,60.0
1427_124,0,60.0
1427_184,0,60.0
1428_7,0,60.0
1428_75,0,60.0
1428_82,0,60.0
1428_111,0,60.0
1429_21,0,60.0
1429_40,0,60.0
1429_68,0,60.0
1429_75,0,60.0
1429_162,0,60.0
143_4,0,90.0
143_25,0,90.0
143_100,0,90.0
143_101,0,90.0
143_104,0,90.0
143_111,0,90.0
143_115,0,90.0
143_129,0,90.0
143_130,0,90.0
143_135,0,90.0
143_136,0,90.0
143_162,0,90.0
143_173,0,90.0
143_200,0,90.0
1432_104,0,82.0
1432_108,0,82.0
1432_127,0,82.0
1432_143,0,82.0
1432_157,0,82.0
1432_164,0,82.0
1432_188,0,82.0
1433_13,0,60.0
1433_120,0,60.0
1433_155,0,60.0
1434_55,0,60.0
1434_69,0,60.0
1434_91,0,60.0
1434_99,0,60.0
1434_105,0,60.0
1435_98,0,60.0
1435_117,0,60.0
1435_180,0,60.0
1435_184,0,60.0
1436_53,0,50.0
1436_162,0,50.0
1437_63,0,60.0
1437_108,0,60.0
1437_131,0,60.0
1437_190,0,60.0
1439_128,0,60.0
1439_184,0,60.0
1439_192,0,60.0
144_5,0,50.0
144_57,0,50.0
1440_6,0,50.0
1441_40,0,82.0
1441_57,0,82.0
1441_59,0,82.0
1441_66,0,82.0
1441_101,0,82.0
1441_141,0,82.0
1441_184,0,82.0
1442_73,0,50.0
1442_96,0,50.0
1443_160,0,50.0
1444_60,0,60.0
1444_99,0,60.0
1444_119,0,60.0
1444_150,0,60.0
1445_1,0,82.0
1445_2,0,82.0
1445_28,0,82.0
1445_83,0,82.0
1445_85,0,82.0
1445_137,0,82.0
1446_53,0,60.0
1446_67,0,60.0
1446_127,0,60.0
1446_178,0,60.0
1446_179,0,60.0
1447_13,0,90.0
1447_14,0,90.0
1447_23,0,90.0
1447_75,0,90.0
1447_93,0,90.0
1447_99,0,90.0
1447_101,0,90.0
1447_124,0,90.0
1447_125,0,90.0
1447_150,0,90.0
1447_166,0,90.0
1447_189,0,90.0
1448_50,0,60.0
1448_88,0,60.0
1448_105,0,60.0
1448_198,0,60.0
145_49,0,50.0
1450_41,0,82.0
1450_46,0,82.0
1450_75,0,82.0
1450_84,0,82.0
1450_89,0,82.0
1450_169,0,82.0
1450_171,0,82.0
1450_182,0,82.0
1450_193,0,82.0
1454_103,0,50.0
1454_146,0,50.0
1456_10,0,60.0
1456_86,0,60.0
1456_130,0,60.0
1457_16,0,90.0
1457_31,0,90.0
1457_51,0,90.0
1457_60,0,90.0
1457_68,0,90.0
